id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
132549_sfpl,SF Public Library,Book Club: Fei-Fei Li&#039;s The Worlds I See,"Discuss Fei-Fei Li’s personal journey as a leading AI researcher, her insights on the ethical challenges of technology, and her vision for a world…",2025/12/18 12:00:00 AM,2025/12/18 12:00:00 AM,,18:00:00,19:00:00,https://sfpl.org/events/2025/12/18/book-club-fei-fei-lis-worlds-i-see,False,,Main Library,https://sfpl.org//sites/default/files/topics/Booked_banner_OCOB_25.jpg,Library Events,"TAY (Ages 18-24), Teens (Ages 13-18)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40075_rpd,SF Rec Park,Forever Fit,"Forever    Fit is a fun, energizing class designed to help older adults stay active,    strong , and confident. With a variety of movement tailored for seniors.    You'll build fitness, boost energy, and enjoy every step of the journey.",2025/09/02 12:00:00 AM,2025/12/30 12:00:00 AM,T,10:30:00,12:30:00,sfrecpark.org/register,False,,CROCKER AMAZON PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,700 Moscow St @ Italy St,(415) 337-4708,,37.716615000001,-122.431491000002,POINT (-122.431491 37.716615),Excelsior,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40840_rpd,SF Rec Park,Exploration in Clay,"Explore    the myriad of sculptural potential in clay. We will cover basic ceramic hand-    building, wheel thrown forms, surface decorations and glazing. Instructor    will work with advanced students to explore and develop individual techniques    and projects. All levels welcome.",2026/01/10 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,14:00:00,17:00:00,sfrecpark.org/register,True,,MISSION ARTS CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,745 Treat Ave,(415) 831-6801,,37.758186000001,-122.413396500002,POINT (-122.4133965 37.758186),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40494_rpd,SF Rec Park,Drop-in: Lap Swim,"Drop-in times can include additional programs and the pool is shared and lanes may vary. For additional questions, please call the pool directly at 628-652-7221.",2025/08/17 12:00:00 AM,2025/12/24 12:00:00 AM,"M,T,W,Th,S",09:00:00,19:00:00,sfrecpark.org/register,True,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1271 Treat St,(415) 695-5001,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40934_rpd,SF Rec Park,Sing Along,"Group    singing requires participants to engage with each other in a simultaneous    musical dialogue in a pluralistic and emergent context, creating a coherent    cultural expression through the reflexive negotiation of (musical) meaning    manifest in the collective power of the human voice. This is a volunteer-led    course",2026/01/10 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,14:00:00,16:00:00,sfrecpark.org/register,False,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41290_rpd,SF Rec Park,Wrestling - Camp Grapple - Junior,"This is    a an introductory course to freestyle wrestling. Wrestlers will learn proper    and safe techniques of competitive wrestling. This is a development class for    beginners that will teach the proper holds, throws and pins for future    competitions",2026/01/17 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,15:00:00,16:00:00,sfrecpark.org/register,True,,UPPER NOE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens,,,,,295 Day St @ Sanchez St,(415) 970-8061,,37.742580000001,-122.428494000002,POINT (-122.428494 37.74258),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40947_rpd,SF Rec Park,Basketball - Pee Wee,"** This class has been updated - dates and cost have changed**Calling all Pee Wees for basketball! Our Pee wees will be introduced the basic skills to play basketball, including how to dribble, shoot, and pass. At this young age, many are new to the team concept, so the most important results are to boost self-confidence and to have fun!",2026/01/13 12:00:00 AM,2026/02/03 12:00:00 AM,T,10:00:00,11:00:00,sfrecpark.org/register,True,,POTRERO HILL REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,801 Arkansas St,(415) 695-5009,,37.756170000001,-122.397457500002,POINT (-122.3974575 37.75617),Potrero Hill,10.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40139_rpd,SF Rec Park,Danza Azteca Xitlalli-Xolotl,Come learn    traditional pre-Columbian Aztec dance that is a form of ancestor worship with    a group of dedicated dancers from Danza Azteca Xitlalli-Xolotl at your pace.    All Ages from 5 years are welcomed.,2025/09/04 12:00:00 AM,2025/12/18 12:00:00 AM,Th,18:00:00,20:00:00,sfrecpark.org/register,False,,ST. MARY'S REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,95 Justin Dr @ Murray St,(415) 695-5006,,37.734138000001,-122.421924000002,POINT (-122.421924 37.734138),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39116_rpd,SF Rec Park,After School Program - Louis Sutter,"Our after school program is an experience that provides a safe and nurturing environment for youth in grades K-5 to develop life long recreation and leisure skills. Participants will receive homework assistance, be exposed to an environment that will promote literacy, encourage communication and empowerment skills while providing recreation activities that include sports, group games, arts and culture, community exploration and seasonal special events. All staff and volunteers receive background checks and are trained in safety skills. Start times may vary based on the school release time. The fee for the school year is $1080. Parents will have the option to pay the entire fee upon registration. Payment plans are available. $270.00 is due upon registration and on the first day of October, January and March of the school year.",2025/08/18 12:00:00 AM,2026/06/03 12:00:00 AM,M-F,14:00:00,18:00:00,sfrecpark.org/register,True,,LOUIS SUTTER PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,555 Yale St @ University & Way,(415) 831-2700,,37.72263219396,-122.415705039079,POINT (-122.415705039 37.722632194),McLaren Park,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39819_rpd,SF Rec Park,Saturday Science Drop-in Workshop,"Get  enthralled by simple science topics presented through project-based  activities. Most classes produce a fun project to take home. Register at the  Front Desk. Sign-ups begin at 10:00am. $10 per adult/child combo, $5 each  additional person.",2025/09/06 12:00:00 AM,2026/01/03 12:00:00 AM,Sa,10:30:00,11:30:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10012826_sfdec,Family Connections Centers,"Grupo de apoyo &#8211; Portola (Spanish, Support Group)","Nuestros Grupos de Apoyo para hispanohablantes son oportunidades semanales para que las familias hagan preguntas, aprendan nuevos consejos para padres, y discutan temas sobre el desarrollo infantil. A weekly group for caregivers to connect, gain support with issues and questions, and explore child development topics. Coordinators lead engaging activities, such as book discussions and craft projects. Idioma / language: Español Preguntas: Laura, lgarcia@fccenters.org Link para registrarse",2026/01/05 12:00:00 AM,2026/01/05 12:00:00 AM,,09:45:00,10:45:00,https://sfdec.org/event/grupo-de-apoyo-portola-spanish-support-group/2026-01-05/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,Spanish,2565 San Bruno Avenue,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10012342_sfdec,Family Connections Centers,"First Steps Portola (Playgroup, English, Spanish, Cantonese, Vietnamese)","Build healthy bonding and enjoy fun activities together, while learning about your child’s cognitive and emotional development. Activities include arts, movement, songs, and stories. For ages 6 – 36 months + parents/caregivers. Free to enroll! Please note: due to our small class size, we ask families to register only for the classes you are able to attend. If you are no longer able to attend a class, please cancel your registration or contact us at firststeps@fccenters.org. Thank you! Registration will open at 9:00 am on the 28th of each month. &nbsp; ·Portola: Mondays and Wednesdays, 9:00-10:30 am · Excelsior: Tuesdays and Thursdays, 9:00-10:30 am · Visitacion Valley: Thursdays, 9:30-11:00 am. (18-36 months + caregiver) For more information or to join, contact Elsa at 415.715.6746 or firststeps@fccenters.org • • • Primeros Pasos (First Steps) es un espacio para que las familias aprendan juntas. Las maestras lo guiarán a usted y a sus pequeños a través de actividades que incluyen canciones, bailes, y lecturas divertidas. Para edades de 6–36 meses + cuidador/a. Gratis para inscribirse. Tenga en cuenta: debido a nuestro pequeño tamaño de clase, le pedimos a las familias que se registren solo para las clases a las que puede asistir. Si ya no puede asistir a una clase, cancele su registro o contáctenos en firststeps@fccenters.org. ¡Gracias! Las inscripciones se abrirán el día 28 de cada mes a las 9 de la mañana. • • • First Steps是適合孩子和家長一起學習的遊戲小組。 我們的老師將與您們一起歌曲、舞蹈、閲讀等活動。 免費報名。適合6-36個月的孩子 + 家長/監護人。 請注意：由於我們的班級規模較小，我們要求家庭只註冊您可以參加的課程。 如果您不能再上課，請取消註冊或通過 firststeps@fccenters.org 聯繫我們。 謝謝你! 每月28日上午9:00開始報名。 • • • First Steps là một nhóm trẻ mẫu giáo được giám sát bởi người lớn để các gia đình học tập cùng nhau. Các giáo viên của chúng tôi sẽ hướng dẫn bạn và con bạn thông qua các hoạt động hấp dẫn liên quan đến bài hát, điệu nhảy ngộ nghĩnh. Từ 6-36 tháng tuổi + cha mẹ/người chăm sóc. Ghi danh miễn phí. Xin lưu ý: do quy mô lớp học nhỏ, chúng tôi yêu cầu các gia đình chỉ đăng ký cho các lớp học mà bạn có thể tham dự. Nếu bạn không thể tham gia lớp học được nữa, vui lòng hủy đăng ký hoặc liên hệ với chúng tôi tại firststeps@fccenters.org. Cảm ơn! Cổng đăng ký sẽ mở vào lúc 9:00 sáng ngày 28 hàng tháng.",2026/01/07 12:00:00 AM,2026/01/07 12:00:00 AM,,09:00:00,10:30:00,https://sfdec.org/event/first-steps-portola-playgroup-english-spanish-cantonese-vietnamese-2/2026-01-07/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,"Chinese, Spanish, Vietnamese",2565 San Bruno Avenue,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10013308_sfdec,Instituto Familiar de la Raza,Distribución de panales (event),"Solamente los dias miercoles de 10am-12pm y 1pm-4pm Pregunte por Naomi o Alejandro, (415) 229-0500 INSTITUTO FAMILIAR DE LA RAZA 2919 MISSION ST, SF CA, 94110",2026/01/14 12:00:00 AM,2026/01/14 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/distribucion-de-panales-event/2026-01-14/,,,2919 Mission Street,https://sfdec.org/wp-content/uploads/2025/08/new-Diper-Flyer.jpg,Events for Ages 0-5,,,,,,2919 Mission Street,(415) 229-0500,info@ifrsf.org,37.750311000001,-122.417928000002,POINT (-122.417928 37.750311),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39433_rpd,SF Rec Park,Drop-in: Writing to Remember,Come check out our drop-in memoir-writing class! Free to join!,2025/09/05 12:00:00 AM,2026/01/02 12:00:00 AM,F,14:00:00,15:30:00,sfrecpark.org/register,False,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,70 Elk St,(415) 337-4705,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
39931_rpd,SF Rec Park,Archery - Intro to Archery Development,"Build    your target archery skills in this 3-week course! Following the USA Archery    curriculum, students will learn about range and equipment safety, proper    techniques, basic scoring mathematics, and participate in fun archery    shooting games. Adults are welcome to join!",2025/12/06 12:00:00 AM,2025/12/20 12:00:00 AM,Sa,10:00:00,11:30:00,sfrecpark.org/register,True,,GOLDEN GATE PARK ARCHERY FIELD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,47th Ave & Fulton St,(415) 831-2700,,37.771497000001,-122.507766000002,POINT (-122.507766 37.771497),Outer Richmond,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40943_rpd,SF Rec Park,Drop-in: Basketball,Play a    game of H-O-R-S-E or just improve your 3 point shot! Any adult must be    accompanied by a minor.,2026/01/07 12:00:00 AM,2026/03/11 12:00:00 AM,W,14:00:00,17:00:00,sfrecpark.org/register,False,,UPPER NOE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,295 Day St @ Sanchez St,(415) 970-8061,,37.742580000001,-122.428494000002,POINT (-122.428494 37.74258),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41205_rpd,SF Rec Park,All Ages Martial Arts Sampler - Advanced,Continuing    instruction for advanced students in karate (ZBBKI purple belt or higher).,2026/01/17 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,11:00:00,12:00:00,sfrecpark.org/register,True,,ST. MARY'S REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens; TAY,,,,,95 Justin Dr @ Murray St,(415) 695-5006,,37.734138000001,-122.421924000002,POINT (-122.421924 37.734138),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40941_rpd,SF Rec Park,Drop-in: A Place to Play,"Come play with your young ones as they CRAWL, CLIMB, and EXPLORE our indoor playground like environment! This is a parent/caregiver participation activity. No drop-offs allowed.",2026/01/06 12:00:00 AM,2026/03/10 12:00:00 AM,T,10:00:00,11:30:00,sfrecpark.org/register,False,,UPPER NOE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Infants; Toddlers; Children,,,,,295 Day St @ Sanchez St,(415) 970-8061,,37.742580000001,-122.428494000002,POINT (-122.428494 37.74258),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
135087_sfpl,SF Public Library,Workshop: Felt Ornaments,Embroider a colorful holiday decoration or gift. For ages 10–18 years old. Space limited. Reservations required: (415) 355-2888 (starting December 1…,2025/12/22 12:00:00 AM,2025/12/22 12:00:00 AM,,16:00:00,17:30:00,https://sfpl.org/events/2025/12/22/workshop-felt-ornaments,False,,Chinatown/Him Mark Lai,https://sfpl.org//sites/default/files/topics/MakeDo.png,Library Events,"Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18), Teens (Ages 13-18)",,,,,1135 Powell Street,415-355-2888,chimgr@sfpl.org,37.795230000001,-122.410197000002,POINT (-122.410197 37.79523),Chinatown,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132848_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2026/01/13 12:00:00 AM,2026/01/13 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2026/01/13/storytime-toddlers-5,False,,Presidio,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,3150 Sacramento Street,415-355-2880,premgr@sfpl.org,37.788822000001,-122.444865000002,POINT (-122.444865 37.788822),Pacific Heights,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
128259_sfpl,SF Public Library,Book Club: Marina Junior Readers,Join other new chapter book readers to discuss a different book each month. A light snack is included. &nbsp;We will be discussing…,2026/01/07 12:00:00 AM,2026/01/07 12:00:00 AM,,18:00:00,19:00:00,https://sfpl.org/events/2026/01/07/book-club-marina-junior-readers,False,,Marina,https://sfpl.org//sites/default/files/topics/BookClubs.jpg,Library Events,Children/Pre-Teens (Ages 5-13),,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
